poi,presenze,year,month,day,doy,dow,week,hour,holiday,festive,temperature,humidity,pressure,wind,rain
42,2,2014,6,29,180,7,26,2,1,0,22.91,70.63,1006.39,5.12,3.75
42,4,2014,6,30,181,1,27,1,0,0,24.81,48.97,1006.01,6.55,3.21
42,1,2014,6,30,181,1,27,2,0,0,24.58,49.52,1008.58,6.11,3.38
42,1,2014,7,1,182,2,27,0,0,0,23.17,60.5,1013.07,5.93,0.04
42,3,2014,7,1,182,2,27,1,0,0,24.64,56.18,1015.15,6.27,0.04
42,3,2014,7,1,182,2,27,2,0,0,24.64,56.82,1015.37,5.75,0.04
42,1,2014,7,2,183,3,27,0,0,0,22.6,66.3,1017.2,3.55,0.56
42,4,2014,7,2,183,3,27,1,0,0,25.38,55.62,1016.02,4.48,0.97
42,1,2014,7,2,183,3,27,2,0,0,25.52,55.35,1016.16,3.84,1.54
42,3,2014,7,3,184,4,27,0,0,0,24.38,56.05,1020.72,5.08,0.2
42,4,2014,7,3,184,4,27,1,0,0,26.57,47.87,1020.82,5.8,0.16
42,3,2014,7,3,184,4,27,2,0,0,27.05,45.92,1020.16,4.95,0.16
42,3,2014,7,4,185,5,27,0,0,0,23.99,59.03,1017.89,3.8,0.03
42,4,2014,7,4,185,5,27,1,0,0,25.59,53.59,1016.69,5.2,0.12
42,3,2014,7,4,185,5,27,2,0,0,25.74,53.44,1015.47,4.83,0.3
42,2,2014,7,5,186,6,27,0,1,0,23.76,64.47,1008.99,3.78,0.16
42,4,2014,7,5,186,6,27,1,1,0,26.76,53.92,1009.72,5.98,0.19
42,2,2014,7,5,186,6,27,2,1,0,27.08,54.3,1008.79,5.65,0.29
42,1,2014,7,6,187,7,27,0,1,0,25.43,64.98,1011.89,3.27,0.0
42,4,2014,7,6,187,7,27,1,1,0,27.98,56.66,1010.94,4.77,0.02
42,2,2014,7,6,187,7,27,2,1,0,28.3,54.68,1009.95,4.6,0.09
42,2,2014,7,7,188,1,28,1,0,0,28.4,55.9,1010.7,5.87,0.65
42,1,2014,7,7,188,1,28,2,0,0,26.1,62.53,1011.67,5.64,1.37
42,1,2014,7,8,189,2,28,0,0,0,22.82,73.89,1007.65,4.71,3.34
42,3,2014,7,8,189,2,28,1,0,0,23.66,69.0,1006.74,6.72,4.35
42,2,2014,7,8,189,2,28,2,0,0,22.73,68.15,1005.58,7.03,6.89
42,2,2014,7,9,190,3,28,0,0,0,22.27,61.1,1005.45,5.53,0.72
42,4,2014,7,9,190,3,28,1,0,0,24.32,52.44,1005.56,6.35,0.79
42,2,2014,7,9,190,3,28,2,0,0,23.07,55.42,1005.1,7.11,1.23
42,1,2014,7,10,191,4,28,0,0,0,20.27,66.53,1002.43,4.91,2.42
42,4,2014,7,10,191,4,28,1,0,0,21.79,59.58,1003.09,6.26,2.66
42,3,2014,7,10,191,4,28,2,0,0,21.52,61.19,1005.64,5.62,3.29
42,1,2014,7,11,192,5,28,0,0,0,21.35,66.09,1006.54,4.0,0.15
42,3,2014,7,11,192,5,28,1,0,0,24.19,57.08,1005.8,5.32,0.2
42,2,2014,7,11,192,5,28,2,0,0,24.67,57.31,1005.58,4.61,0.38
42,2,2014,7,12,193,6,28,0,1,0,23.09,66.62,1008.16,3.4,0.32
42,4,2014,7,12,193,6,28,1,1,0,25.27,59.34,1006.76,5.37,0.47
42,1,2014,7,12,193,6,28,2,1,0,23.94,63.55,1006.13,6.73,1.14
42,2,2014,7,13,194,7,28,0,1,0,22.2,69.44,1010.38,3.33,1.26
42,3,2014,7,13,194,7,28,1,1,0,24.0,62.34,1009.7,4.6,1.42
42,3,2014,7,13,194,7,28,2,1,0,24.01,63.21,1008.26,4.17,1.88
42,3,2014,7,14,195,1,29,1,0,0,23.22,69.22,1011.73,4.27,9.54
42,2,2014,7,14,195,1,29,2,0,0,22.73,71.63,1010.57,3.65,10.62
42,2,2014,7,15,196,2,29,0,0,0,24.05,66.43,1015.78,4.1,0.27
42,4,2014,7,15,196,2,29,1,0,0,27.22,53.45,1014.91,5.16,0.28
42,3,2014,7,15,196,2,29,2,0,0,27.65,51.65,1014.15,5.07,0.38
42,2,2014,7,16,197,3,29,0,0,0,26.21,59.42,1015.41,3.85,0.47
42,3,2014,7,16,197,3,29,1,0,0,29.09,49.21,1015.07,5.1,0.51
42,2,2014,7,16,197,3,29,2,0,0,29.06,49.6,1014.66,4.74,0.53
42,2,2014,7,17,198,4,29,0,0,0,26.78,58.15,1015.04,3.94,0.41
42,4,2014,7,17,198,4,29,1,0,0,29.42,50.55,1014.79,5.47,0.54
42,4,2014,7,17,198,4,29,2,0,0,29.08,51.79,1012.9,4.86,0.84
42,1,2014,7,18,199,5,29,0,0,0,26.54,59.26,1014.07,3.28,1.14
42,4,2014,7,18,199,5,29,1,0,0,29.44,50.46,1014.57,5.16,1.11
42,3,2014,7,18,199,5,29,2,0,0,29.64,49.5,1014.24,4.74,1.19
42,2,2014,7,19,200,6,29,0,1,0,27.48,56.72,1012.41,3.23,0.17
42,4,2014,7,19,200,6,29,1,1,0,30.21,47.79,1012.63,5.4,0.32
42,4,2014,7,19,200,6,29,2,1,0,30.38,48.06,1011.87,4.85,0.54
42,2,2014,7,20,201,7,29,0,1,0,27.28,61.25,1011.47,2.8,0.04
42,3,2014,7,20,201,7,29,1,1,0,29.16,55.25,1011.8,3.92,0.08
42,2,2014,7,20,201,7,29,2,1,0,28.49,57.63,1010.87,3.46,0.12
42,3,2014,7,21,202,1,30,1,0,0,23.2,70.26,1007.93,6.18,6.43
42,1,2014,7,21,202,1,30,2,0,0,21.6,76.09,1007.85,4.88,9.36
42,2,2014,7,22,203,2,30,0,0,0,21.5,75.57,1006.72,3.67,0.69
42,4,2014,7,22,203,2,30,1,0,0,24.88,63.48,1007.51,4.55,0.9
42,3,2014,7,22,203,2,30,2,0,0,24.72,65.59,1007.5,4.01,1.76
42,1,2014,7,23,204,3,30,0,0,0,24.17,71.08,1006.83,3.6,0.22
42,4,2014,7,23,204,3,30,1,0,0,27.0,58.55,1007.12,5.36,0.38
42,2,2014,7,23,204,3,30,2,0,0,26.38,59.37,1007.55,5.21,0.91
42,1,2014,7,24,205,4,30,0,0,0,22.59,77.35,1008.66,3.97,1.45
42,4,2014,7,24,205,4,30,1,0,0,23.04,75.02,1008.9,4.24,2.15
42,3,2014,7,24,205,4,30,2,0,0,22.89,75.18,1008.51,3.15,2.97
42,2,2014,7,25,206,5,30,0,0,0,22.99,74.02,1010.88,2.36,0.18
42,4,2014,7,25,206,5,30,1,0,0,26.52,60.0,1010.55,3.96,0.23
42,1,2014,7,25,206,5,30,2,0,0,26.48,60.37,1009.45,3.78,0.28
42,1,2014,7,26,207,6,30,0,1,0,21.27,82.22,1009.29,3.51,8.65
42,4,2014,7,26,207,6,30,1,1,0,22.84,76.72,1009.61,5.28,13.72
42,2,2014,7,26,207,6,30,2,1,0,21.78,77.88,1009.07,4.33,17.65
42,3,2014,7,27,208,7,30,0,1,0,22.79,75.72,1008.35,3.14,0.62
42,4,2014,7,27,208,7,30,1,1,0,24.93,66.06,1009.65,4.2,0.81
42,4,2014,7,27,208,7,30,2,1,0,25.41,64.38,1008.99,3.59,1.14
42,4,2014,7,28,209,1,31,1,0,0,27.28,60.61,1009.06,4.98,0.08
42,3,2014,7,28,209,1,31,2,0,0,25.95,64.45,1008.07,4.53,0.95
42,2,2014,7,29,210,2,31,0,0,0,22.41,80.41,1005.51,3.85,5.44
42,4,2014,7,29,210,2,31,1,0,0,23.71,74.2,1006.06,4.78,6.2
42,3,2014,7,29,210,2,31,2,0,0,22.55,76.63,1004.69,4.98,8.68
42,1,2014,7,30,211,3,31,0,0,0,20.3,82.13,1003.16,4.98,9.07
42,4,2014,7,30,211,3,31,1,0,0,21.96,76.29,1004.42,5.9,10.28
42,3,2014,7,30,211,3,31,2,0,0,22.95,71.91,1004.54,4.83,10.92
42,2,2014,7,31,212,4,31,0,0,0,23.05,74.14,1006.78,3.63,0.29
42,4,2014,7,31,212,4,31,1,0,0,24.92,68.72,1008.46,4.2,0.28
42,4,2014,7,31,212,4,31,2,0,0,25.47,67.7,1008.71,3.96,0.34
42,1,2014,8,1,213,5,31,0,0,0,24.71,70.99,1009.78,3.62,0.59
42,4,2014,8,1,213,5,31,1,0,0,27.38,60.84,1008.96,5.4,0.64
42,3,2014,8,1,213,5,31,2,0,0,27.48,60.81,1008.29,4.72,0.67
42,1,2014,8,2,214,6,31,0,1,0,25.02,70.08,1007.47,3.46,2.24
42,4,2014,8,2,214,6,31,1,1,0,26.76,63.64,1008.08,4.49,2.45
42,3,2014,8,2,214,6,31,2,1,0,27.01,62.27,1008.32,4.03,2.54
42,3,2014,8,3,215,7,31,0,1,0,23.56,75.48,1011.52,3.5,1.95
42,4,2014,8,3,215,7,31,1,1,0,24.33,70.09,1011.29,5.05,4.86
42,2,2014,8,3,215,7,31,2,1,0,24.03,69.91,1011.12,4.13,7.19
42,4,2014,8,4,216,1,32,1,0,0,27.11,59.77,1012.52,4.87,0.24
42,3,2014,8,4,216,1,32,2,0,0,27.19,59.78,1011.9,4.09,0.34
42,1,2014,8,5,217,2,32,0,0,0,24.34,67.55,1012.69,3.83,3.66
42,4,2014,8,5,217,2,32,1,0,0,26.43,59.03,1012.02,4.63,4.03
42,1,2014,8,5,217,2,32,2,0,0,25.17,63.11,1011.0,4.14,4.99
42,2,2014,8,6,218,3,32,0,0,0,25.04,58.7,1010.78,5.03,0.04
42,4,2014,8,6,218,3,32,1,0,0,27.2,51.2,1010.35,5.56,0.04
42,4,2014,8,6,218,3,32,2,0,0,27.45,50.19,1009.47,5.45,0.12
42,3,2014,8,7,219,4,32,0,0,0,24.63,63.17,1011.39,3.98,0.08
42,4,2014,8,7,219,4,32,1,0,0,27.17,54.92,1010.91,5.16,0.12
42,4,2014,8,7,219,4,32,2,0,0,27.0,55.72,1009.58,4.51,0.22
42,3,2014,8,8,220,5,32,0,0,0,25.01,63.57,1011.38,3.05,0.12
42,4,2014,8,8,220,5,32,1,0,0,27.98,54.32,1011.14,4.91,0.12
42,3,2014,8,8,220,5,32,2,0,0,27.88,55.14,1011.06,4.59,0.18
42,2,2014,8,9,221,6,32,0,1,0,25.01,69.01,1011.55,2.8,0.95
42,4,2014,8,9,221,6,32,1,1,0,27.01,62.36,1011.7,4.29,1.17
42,4,2014,8,9,221,6,32,2,1,0,27.12,62.48,1011.18,3.81,1.46
42,4,2014,8,10,222,7,32,0,1,0,25.49,69.2,1014.12,2.71,0.25
42,4,2014,8,10,222,7,32,1,1,0,28.34,60.22,1013.67,4.55,0.74
42,4,2014,8,10,222,7,32,2,1,0,28.54,59.94,1012.89,4.74,6.06
42,4,2014,8,11,223,1,33,1,0,0,28.9,58.99,1011.35,5.88,0.17
42,3,2014,8,11,223,1,33,2,0,0,28.6,59.27,1010.33,5.2,0.43
42,2,2014,8,12,224,2,33,0,0,0,26.03,69.19,1010.77,3.48,0.77
42,4,2014,8,12,224,2,33,1,0,0,28.17,62.0,1010.18,5.02,0.89
42,4,2014,8,12,224,2,33,2,0,0,28.39,61.1,1008.92,4.84,0.81
42,2,2014,8,13,225,3,33,0,0,0,24.74,73.75,1007.23,5.44,2.12
42,4,2014,8,13,225,3,33,1,0,0,25.04,75.06,1006.25,6.79,4.51
42,4,2014,8,13,225,3,33,2,0,0,24.98,73.28,1005.4,5.85,7.1
42,3,2014,8,14,226,4,33,0,0,0,23.75,68.1,1008.18,4.88,1.0
42,4,2014,8,14,226,4,33,1,0,0,25.23,58.77,1008.26,5.91,2.04
42,4,2014,8,14,226,4,33,2,0,0,25.06,57.81,1008.8,6.06,2.81
42,3,2014,8,15,227,5,33,0,0,1,23.16,62.2,1010.23,5.5,0.24
42,4,2014,8,15,227,5,33,1,0,1,23.88,58.62,1010.22,6.46,1.98
42,4,2014,8,15,227,5,33,2,0,1,24.29,54.97,1009.57,4.61,2.51
42,1,2014,8,16,228,6,33,0,1,0,20.24,70.08,1013.76,4.34,2.36
42,4,2014,8,16,228,6,33,1,1,0,21.85,62.76,1014.5,4.81,3.2
42,4,2014,8,16,228,6,33,2,1,0,23.19,54.68,1014.01,4.46,3.45
42,3,2014,8,17,229,7,33,0,1,0,21.39,60.04,1016.03,4.17,0.03
42,4,2014,8,17,229,7,33,1,1,0,24.21,49.84,1015.24,5.32,0.03
42,3,2014,8,17,229,7,33,2,1,0,24.37,49.73,1013.69,5.13,0.06
42,4,2014,8,18,230,1,34,1,0,0,25.3,52.64,1011.06,5.41,0.07
42,2,2014,8,18,230,1,34,2,0,0,25.11,53.84,1009.17,5.25,0.07
42,1,2014,8,19,231,2,34,0,0,0,20.32,79.49,1012.13,3.69,4.4
42,4,2014,8,19,231,2,34,1,0,0,22.09,73.17,1012.46,5.35,6.63
42,4,2014,8,19,231,2,34,2,0,0,22.24,73.08,1010.74,4.39,7.04
42,3,2014,8,20,232,3,34,0,0,0,21.51,78.23,1014.05,2.84,2.32
42,4,2014,8,20,232,3,34,1,0,0,23.93,70.56,1013.06,5.11,3.36
42,4,2014,8,20,232,3,34,2,0,0,24.67,67.3,1012.39,3.86,3.43
42,3,2014,8,21,233,4,34,0,0,0,22.06,72.76,1013.55,3.27,3.41
42,4,2014,8,21,233,4,34,1,0,0,25.17,58.76,1013.42,5.44,3.56
42,3,2014,8,21,233,4,34,2,0,0,25.13,59.49,1012.73,4.78,3.82
42,3,2014,8,22,234,5,34,0,0,0,22.72,67.81,1013.69,3.53,0.18
42,4,2014,8,22,234,5,34,1,0,0,25.47,59.74,1013.7,4.3,0.25
42,3,2014,8,22,234,5,34,2,0,0,25.6,59.87,1012.88,3.73,0.53
42,1,2014,8,23,235,6,34,0,1,0,20.6,81.75,1011.25,3.35,5.93
42,1,2014,8,23,235,6,34,1,1,0,20.98,80.13,1012.77,4.59,10.2
42,1,2014,8,29,241,5,35,0,0,0,24.73,60.03,1015.78,3.38,0.3
42,3,2014,8,29,241,5,35,1,0,0,26.5,55.17,1015.0,4.38,0.32
42,1,2014,8,29,241,5,35,2,0,0,27.2,53.77,1013.96,4.29,0.33
42,3,2014,8,30,242,6,35,0,1,0,23.97,67.58,1014.49,2.48,0.07
42,4,2014,8,30,242,6,35,1,1,0,27.0,55.94,1013.58,3.93,0.11
42,3,2014,8,30,242,6,35,2,1,0,26.44,57.88,1012.52,3.31,0.32
42,3,2014,8,31,243,7,35,0,1,0,23.91,68.13,1012.53,3.04,0.38
42,4,2014,8,31,243,7,35,1,1,0,25.87,59.54,1011.12,4.17,0.4
42,3,2014,8,31,243,7,35,2,1,0,25.46,62.06,1008.82,3.9,0.61
42,4,2014,9,1,244,1,36,1,0,0,20.99,60.88,1004.41,8.34,6.66
42,2,2014,9,1,244,1,36,2,0,0,21.35,59.18,1004.41,7.39,7.22
42,2,2014,9,2,245,2,36,0,0,0,20.26,60.1,1009.49,6.35,0.63
42,4,2014,9,2,245,2,36,1,0,0,22.36,54.26,1009.37,7.63,0.77
42,2,2014,9,2,245,2,36,2,0,0,21.47,58.32,1009.73,6.45,1.22
42,1,2014,9,3,246,3,36,0,0,0,19.03,77.5,1009.28,5.33,3.48
42,4,2014,9,3,246,3,36,1,0,0,21.21,70.04,1010.84,5.81,3.58
42,3,2014,9,3,246,3,36,2,0,0,21.77,68.84,1009.67,5.13,3.72
42,3,2014,9,4,247,4,36,0,0,0,20.21,78.16,1013.0,3.45,0.22
42,4,2014,9,4,247,4,36,1,0,0,22.62,69.79,1012.89,4.4,0.27
42,3,2014,9,4,247,4,36,2,0,0,22.26,72.67,1012.49,3.35,0.41
42,2,2014,9,5,248,5,36,0,0,0,21.33,76.66,1013.1,3.27,0.22
42,4,2014,9,5,248,5,36,1,0,0,23.99,65.19,1012.07,4.45,0.56
42,3,2014,9,5,248,5,36,2,0,0,23.68,66.69,1010.97,3.27,0.94
42,3,2014,9,6,249,6,36,0,1,0,21.89,73.14,1010.93,3.75,0.73
42,4,2014,9,6,249,6,36,1,1,0,24.88,61.08,1010.19,4.84,0.97
42,4,2014,9,6,249,6,36,2,1,0,24.17,63.75,1009.63,4.41,1.23
42,3,2014,9,7,250,7,36,0,1,0,21.67,72.98,1012.6,3.23,0.45
42,3,2014,9,7,250,7,36,1,1,0,24.59,61.74,1010.89,4.54,0.53
42,3,2014,9,7,250,7,36,2,1,0,24.19,64.13,1010.37,3.76,0.73
42,4,2014,9,8,251,1,37,1,0,0,25.73,60.16,1012.78,4.16,0.77
42,3,2014,9,8,251,1,37,2,0,0,25.16,62.51,1012.58,3.51,0.18
42,1,2014,9,9,252,2,37,0,0,0,22.69,74.14,1013.61,2.21,0.27
42,4,2014,9,9,252,2,37,1,0,0,25.62,63.73,1012.27,4.04,0.35
42,3,2014,9,9,252,2,37,2,0,0,24.67,67.99,1010.76,3.59,1.09
42,3,2014,9,10,253,3,37,0,0,0,20.89,80.75,1012.31,2.59,5.84
42,4,2014,9,10,253,3,37,1,0,0,23.56,69.05,1011.07,4.16,6.09
42,3,2014,9,10,253,3,37,2,0,0,22.83,71.23,1009.84,3.49,6.85
42,3,2014,9,11,254,4,37,0,0,0,19.84,78.7,1009.37,3.72,8.48
42,4,2014,9,11,254,4,37,1,0,0,21.54,69.6,1008.8,5.09,8.92
42,1,2014,9,11,254,4,37,2,0,0,20.77,71.95,1008.41,4.41,8.35
42,2,2014,9,12,255,5,37,0,0,0,17.81,80.53,1008.24,3.76,1.79
42,4,2014,9,12,255,5,37,1,0,0,19.75,70.28,1008.66,5.83,2.91
42,3,2014,9,12,255,5,37,2,0,0,19.96,67.41,1008.76,4.66,3.69
42,2,2014,9,13,256,6,37,0,1,0,17.77,77.36,1012.21,2.44,0.39
42,4,2014,9,13,256,6,37,1,1,0,21.82,61.11,1012.25,4.19,0.39
42,4,2014,9,13,256,6,37,2,1,0,22.0,61.28,1012.31,3.49,0.55
42,3,2014,9,14,257,7,37,0,1,0,19.77,71.0,1014.36,2.62,0.09
42,4,2014,9,14,257,7,37,1,1,0,22.98,56.84,1013.8,4.26,0.04
42,3,2014,9,14,257,7,37,2,1,0,23.52,55.42,1012.97,4.13,0.17
42,3,2014,9,15,258,1,38,1,0,0,23.4,60.42,1012.19,3.93,0.26
42,1,2014,9,15,258,1,38,2,0,0,23.09,62.65,1011.6,3.44,0.32
42,2,2014,9,16,259,2,38,0,0,0,20.42,76.58,1013.53,2.01,0.79
42,3,2014,9,16,259,2,38,1,0,0,23.19,63.55,1012.72,3.73,0.96
42,2,2014,9,16,259,2,38,2,0,0,22.35,67.09,1012.16,3.2,1.38
42,2,2014,9,17,260,3,38,0,0,0,19.48,77.05,1013.06,2.66,0.56
42,4,2014,9,17,260,3,38,1,0,0,22.65,63.48,1012.86,4.3,0.58
42,2,2014,9,17,260,3,38,2,0,0,21.86,66.2,1013.19,3.67,0.56
42,3,2014,9,18,261,4,38,0,0,0,19.45,75.93,1013.16,3.41,0.68
42,4,2014,9,18,261,4,38,1,0,0,22.12,65.04,1015.57,4.59,0.76
42,3,2014,9,18,261,4,38,2,0,0,21.66,68.1,1015.38,3.26,0.87
42,3,2014,9,19,262,5,38,0,0,0,20.47,77.55,1018.04,2.97,0.9
42,4,2014,9,19,262,5,38,1,0,0,21.88,73.06,1017.42,4.15,0.57
42,3,2014,9,19,262,5,38,2,0,0,21.41,77.73,1016.14,3.74,1.22
42,3,2014,9,20,263,6,38,0,1,0,21.2,83.22,1015.04,2.57,2.79
42,4,2014,9,20,263,6,38,1,1,0,22.91,76.94,1014.95,3.51,3.08
42,3,2014,9,20,263,6,38,2,1,0,22.33,80.52,1013.99,2.46,4.12
42,2,2014,9,21,264,7,38,0,1,0,22.02,79.2,1013.83,2.58,0.14
42,4,2014,9,21,264,7,38,1,1,0,24.02,70.92,1013.07,3.71,0.09
42,3,2014,9,21,264,7,38,2,1,0,23.52,72.14,1011.33,3.45,0.23
42,2,2014,10,23,296,4,43,0,0,0,13.23,48.9,1006.34,6.83,0.2
42,3,2014,10,23,296,4,43,1,0,0,16.31,43.7,1005.58,7.58,0.55
42,2,2014,10,23,296,4,43,2,0,0,16.21,46.93,1005.6,7.57,1.1
42,1,2014,10,24,297,5,43,0,0,0,16.4,54.09,1010.25,5.07,0.87
42,4,2014,10,24,297,5,43,1,0,0,18.69,46.21,1010.0,5.45,0.9
42,3,2014,10,24,297,5,43,2,0,0,17.07,52.83,1010.23,4.17,1.33
42,1,2014,10,25,298,6,43,0,1,0,13.74,68.11,1017.55,4.71,0.01
42,4,2014,10,25,298,6,43,1,1,0,15.71,60.04,1016.86,5.33,0.02
42,4,2014,10,25,298,6,43,2,1,0,14.88,63.98,1016.97,3.66,0.02
42,4,2014,10,26,299,7,43,0,1,0,13.91,66.34,1022.15,4.67,0.01
42,2,2014,10,26,299,7,43,1,1,0,15.78,59.4,1020.84,5.24,0.04
42,3,2014,10,27,300,1,44,1,0,0,14.22,61.6,1022.88,4.68,0.05
42,2,2014,10,27,300,1,44,2,0,0,12.2,69.78,1022.74,3.23,0.17
42,1,2014,10,28,301,2,44,0,0,0,12.96,64.2,1021.7,4.09,0.07
42,3,2014,10,28,301,2,44,1,0,0,14.27,58.39,1019.66,3.7,0.17
42,2,2014,10,28,301,2,44,2,0,0,12.61,64.94,1018.9,2.34,0.42
42,1,2014,10,29,302,3,44,0,0,0,12.84,64.4,1018.82,2.46,0.05
42,3,2014,10,29,302,3,44,1,0,0,14.55,58.56,1017.8,3.0,0.07
42,1,2014,10,29,302,3,44,2,0,0,13.65,63.64,1017.78,1.73,0.1
42,1,2014,10,30,303,4,44,0,0,0,12.54,69.76,1022.62,3.1,0.21
42,2,2014,10,30,303,4,44,1,0,0,15.48,57.17,1021.83,3.58,0.29
42,1,2014,10,30,303,4,44,2,0,0,13.39,66.11,1021.82,2.49,0.35
42,1,2014,10,31,304,5,44,0,0,0,13.15,68.1,1024.8,3.76,7.59
42,4,2014,10,31,304,5,44,1,0,0,15.97,57.67,1023.44,4.01,6.94
42,1,2014,10,31,304,5,44,2,0,0,14.71,62.18,1023.31,2.72,7.59
42,2,2014,11,1,305,6,44,0,1,1,14.8,65.45,1023.59,3.64,0.01
42,4,2014,11,1,305,6,44,1,1,1,17.26,57.47,1022.08,2.97,0.02
42,4,2014,11,1,305,6,44,2,1,1,14.65,67.05,1021.83,1.49,0.02
42,3,2014,11,2,306,7,44,0,1,0,14.16,68.73,1021.11,2.24,0.03
42,4,2014,11,2,306,7,44,1,1,0,17.54,57.97,1019.22,2.82,0.03
42,1,2014,11,2,306,7,44,2,1,0,14.7,68.78,1018.46,1.56,0.04
42,1,2014,11,3,307,1,45,1,0,0,15.39,70.91,1016.39,3.95,0.17
42,1,2014,11,3,307,1,45,2,0,0,13.41,80.6,1015.82,2.46,0.69
42,1,2014,11,4,308,2,45,0,0,0,14.86,79.16,1008.39,6.7,2.16
42,1,2014,11,4,308,2,45,1,0,0,15.09,78.94,1007.74,6.7,3.16
42,1,2014,11,4,308,2,45,2,0,0,14.4,83.09,1006.05,6.06,5.27
42,1,2014,11,5,309,3,45,1,0,0,14.66,91.29,1002.51,6.3,28.72
42,1,2014,11,5,309,3,45,2,0,0,14.63,91.24,1002.81,6.46,31.99
42,2,2014,11,6,310,4,45,1,0,0,13.97,92.25,1007.87,3.32,10.16
42,1,2014,11,6,310,4,45,2,0,0,13.63,92.4,1008.53,3.42,12.45
42,1,2014,11,7,311,5,45,0,0,0,13.67,89.61,1007.79,4.34,7.36
42,2,2014,11,7,311,5,45,1,0,0,14.48,86.59,1006.42,3.69,7.74
42,1,2014,11,7,311,5,45,2,0,0,13.52,88.83,1007.84,2.36,7.59
42,1,2014,11,8,312,6,45,0,1,0,14.82,86.41,1011.17,2.97,2.26
42,3,2014,11,8,312,6,45,1,1,0,15.62,83.52,1010.63,2.54,3.02
42,2,2014,11,8,312,6,45,2,1,0,14.46,88.12,1010.97,1.91,3.71
42,1,2014,11,9,313,7,45,0,1,0,13.33,91.91,1012.76,1.99,0.95
42,4,2014,11,9,313,7,45,1,1,0,15.08,85.03,1012.31,2.35,1.26
42,1,2014,11,9,313,7,45,2,1,0,14.4,86.68,1012.64,1.95,1.45
42,1,2014,11,10,314,1,46,1,0,0,14.21,89.5,1014.65,3.4,10.12
42,1,2014,11,10,314,1,46,2,0,0,14.09,90.41,1014.84,2.97,13.03
42,1,2014,11,11,315,2,46,0,0,0,12.69,92.74,1014.03,-3.03,6.86
42,2,2014,11,11,315,2,46,1,0,0,15.3,87.28,1010.86,3.86,10.22
42,1,2014,11,11,315,2,46,2,0,0,14.6,88.86,1009.96,3.13,11.28
42,1,2014,11,12,316,3,46,0,0,0,14.25,88.32,1004.78,4.72,7.28
42,3,2014,11,12,316,3,46,1,0,0,14.38,87.68,1003.25,5.22,9.25
42,1,2014,11,12,316,3,46,2,0,0,13.83,88.28,1002.39,3.74,10.78
42,1,2014,11,13,317,4,46,0,0,0,14.68,83.97,1007.3,3.98,3.7
42,1,2014,11,13,317,4,46,1,0,0,15.5,79.29,1006.83,3.44,3.7
42,1,2014,11,13,317,4,46,2,0,0,14.25,82.86,1008.63,2.21,3.79
42,1,2014,11,14,318,5,46,0,0,0,14.07,83.22,1013.14,1.95,0.07
42,1,2014,11,14,318,5,46,1,0,0,15.85,76.43,1010.89,2.29,0.08
42,1,2014,11,14,318,5,46,2,0,0,14.16,82.61,1011.75,1.14,0.09
42,2,2014,11,15,319,6,46,0,1,0,13.03,87.15,1009.14,4.76,3.82
42,4,2014,11,15,319,6,46,1,1,0,13.72,85.83,1006.05,6.56,6.78
42,1,2014,11,15,319,6,46,2,1,0,13.13,88.57,1004.33,7.58,9.99
42,1,2014,11,16,320,7,46,0,1,0,13.3,81.34,1005.87,3.57,1.09
42,4,2014,11,16,320,7,46,1,1,0,14.96,71.42,1005.21,3.87,1.35
42,2,2014,11,16,320,7,46,2,1,0,12.84,78.55,1005.25,2.48,1.71
42,1,2014,11,17,321,1,47,1,0,0,11.27,86.08,1005.71,4.82,4.06
42,2,2014,11,18,322,2,47,1,0,0,12.97,75.08,1006.71,3.95,5.03
42,1,2014,11,18,322,2,47,2,0,0,11.29,80.19,1007.48,2.34,5.07
42,1,2014,11,19,323,3,47,0,0,0,11.14,77.26,1015.36,3.57,0.75
42,2,2014,11,19,323,3,47,1,0,0,13.39,69.31,1016.4,4.07,0.82
42,2,2014,11,20,324,4,47,1,0,0,12.09,69.4,1022.78,2.49,0.1
42,1,2014,11,20,324,4,47,2,0,0,10.92,74.52,1022.2,1.52,0.13
42,1,2014,11,21,325,5,47,0,0,0,10.92,74.7,1022.78,2.06,0.1
42,3,2014,11,21,325,5,47,1,0,0,12.07,71.21,1021.51,2.06,0.13
42,1,2014,11,21,325,5,47,2,0,0,10.87,77.05,1021.28,1.17,0.12
42,1,2014,11,22,326,6,47,0,1,0,10.79,78.92,1023.55,1.73,0.05
42,4,2014,11,22,326,6,47,1,1,0,12.54,72.91,1022.7,1.82,0.07
42,3,2014,11,22,326,6,47,2,1,0,10.07,82.34,1022.56,1.11,0.08
42,2,2014,11,23,327,7,47,0,1,0,10.98,81.74,1026.07,1.83,0.1
42,4,2014,11,23,327,7,47,1,1,0,12.74,75.97,1024.43,1.81,0.14
42,3,2014,11,23,327,7,47,2,1,0,10.78,82.47,1023.66,1.01,0.15
42,2,2014,11,24,328,1,48,1,0,0,13.05,76.69,1021.16,1.64,0.06
42,1,2014,11,25,329,2,48,0,0,0,11.88,82.36,1020.01,1.88,0.18
42,1,2014,11,25,329,2,48,1,0,0,12.66,79.85,1018.86,1.82,0.26
42,1,2014,11,26,330,3,48,0,0,0,10.1,83.73,1016.84,3.26,1.21
42,1,2014,11,26,330,3,48,1,0,0,10.53,82.13,1015.32,2.84,1.5
42,1,2014,11,26,330,3,48,2,0,0,9.95,84.02,1015.03,1.91,1.65
